No,Date,Username,Tweet
125,2021-11-26T23:06:52.000Z,"GOLDEN BY SPIDER-MAN/THE BATMAN/VENOM& IRONMAN
@Ocean_kk_
·
Nov 27, 2021","Movies** 
Twilight / the departed / Shutter Island / venom 1&2/ the dark Knight / Joker / Spider-Man (gae el movies) / Detachment/ Secret window / what's eating Gilbert grape 
{ hado li jaw fi bali}"
126,2021-11-26T22:40:10.000Z,"Indounik
@Indounik
·
Nov 27, 2021",Have a great trip.
127,2021-11-26T19:38:25.000Z,"Tom Nolan
@ThomNolan
·
Nov 27, 2021",You can bet the vast majority of anti-vaxxers would have no issue getting numerous vaccines if they won a free trip to Bali or Mauritius.
128,2021-11-26T19:25:15.000Z,"Phoenix Design - Lewis
@PD_Lewis1
·
Nov 27, 2021",Imagine going on vacation to bali and then just deciding to not leave
129,2021-11-26T19:06:13.000Z,"Jon
@StraightFaceJon
·
Nov 27, 2021",You can buy an island in Bali for as much as a multi family house in the Bronx.
130,2021-11-26T19:01:41.000Z,"asif
@asifhossainn
·
Nov 27, 2021",Sounds like you need a vacation in Bali lol.
131,2021-11-26T18:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 27, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
132,2021-11-26T18:31:29.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 27, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
133,2021-11-26T18:22:38.000Z,"I Unfollow MUA's Who Don't Tag Their Clients
@BruhManDaeDae
·
Nov 27, 2021","Everybody Only Wanna Do The Regular Vacation Destinations. Dubai, DR, Paris, Bali, Etc...

Man Wassup, Who Tryna Mob To Baghdad!?"
134,2021-11-27T02:09:54.000Z,"me
@nagiyeowu
·
Nov 27, 2021","listening to loona ++ and xx album’s reminds me sm of bali, bc when i went there for vacation i used to listen to the whole album everyday pls bc i want to stan them, and get to know them more"
135,2021-11-27T01:20:01.000Z,"Andrew Dove
@DovePolanski
·
Nov 27, 2021","I studied & worked in my 20s which allowed me numerous short trips to Byron Bali Perisher & Hawaii, I took a year to travel the world when I was 27 & have never regretted working long hours & saving hard for these trips. If  you want it you can achieve it, but it’s not easy."
136,2021-11-26T23:54:57.000Z,"Stefan(斯特凡)
@Stefan_Morgan1
·
Nov 27, 2021",Mi just want a round trip to Bali thanks in advance
137,2021-11-26T23:06:52.000Z,"GOLDEN BY SPIDER-MAN/THE BATMAN/VENOM& IRONMAN
@Ocean_kk_
·
Nov 27, 2021","Movies** 
Twilight / the departed / Shutter Island / venom 1&2/ the dark Knight / Joker / Spider-Man (gae el movies) / Detachment/ Secret window / what's eating Gilbert grape 
{ hado li jaw fi bali}"
138,2021-11-26T22:40:10.000Z,"Indounik
@Indounik
·
Nov 27, 2021",Have a great trip.
139,2021-11-26T19:38:25.000Z,"Tom Nolan
@ThomNolan
·
Nov 27, 2021",You can bet the vast majority of anti-vaxxers would have no issue getting numerous vaccines if they won a free trip to Bali or Mauritius.
140,2021-11-26T19:25:15.000Z,"Phoenix Design - Lewis
@PD_Lewis1
·
Nov 27, 2021",Imagine going on vacation to bali and then just deciding to not leave
141,2021-11-26T19:06:13.000Z,"Jon
@StraightFaceJon
·
Nov 27, 2021",You can buy an island in Bali for as much as a multi family house in the Bronx.
142,2021-11-26T19:01:41.000Z,"asif
@asifhossainn
·
Nov 27, 2021",Sounds like you need a vacation in Bali lol.
143,2021-11-26T18:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 27, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
144,2021-11-26T18:31:29.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 27, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
145,2021-11-26T18:22:38.000Z,"I Unfollow MUA's Who Don't Tag Their Clients
@BruhManDaeDae
·
Nov 27, 2021","Everybody Only Wanna Do The Regular Vacation Destinations. Dubai, DR, Paris, Bali, Etc...

Man Wassup, Who Tryna Mob To Baghdad!?"
146,2021-11-27T02:09:54.000Z,"me
@nagiyeowu
·
Nov 27, 2021","listening to loona ++ and xx album’s reminds me sm of bali, bc when i went there for vacation i used to listen to the whole album everyday pls bc i want to stan them, and get to know them more"
147,2021-11-27T01:20:01.000Z,"Andrew Dove
@DovePolanski
·
Nov 27, 2021","I studied & worked in my 20s which allowed me numerous short trips to Byron Bali Perisher & Hawaii, I took a year to travel the world when I was 27 & have never regretted working long hours & saving hard for these trips. If  you want it you can achieve it, but it’s not easy."
148,2021-11-26T23:54:57.000Z,"Stefan(斯特凡)
@Stefan_Morgan1
·
Nov 27, 2021",Mi just want a round trip to Bali thanks in advance
149,2021-11-26T23:06:52.000Z,"GOLDEN BY SPIDER-MAN/THE BATMAN/VENOM& IRONMAN
@Ocean_kk_
·
Nov 27, 2021","Movies** 
Twilight / the departed / Shutter Island / venom 1&2/ the dark Knight / Joker / Spider-Man (gae el movies) / Detachment/ Secret window / what's eating Gilbert grape 
{ hado li jaw fi bali}"
150,2021-11-26T22:40:10.000Z,"Indounik
@Indounik
·
Nov 27, 2021",Have a great trip.
151,2021-11-26T19:38:25.000Z,"Tom Nolan
@ThomNolan
·
Nov 27, 2021",You can bet the vast majority of anti-vaxxers would have no issue getting numerous vaccines if they won a free trip to Bali or Mauritius.
152,2021-11-26T19:25:15.000Z,"Phoenix Design - Lewis
@PD_Lewis1
·
Nov 27, 2021",Imagine going on vacation to bali and then just deciding to not leave
153,2021-11-26T19:06:13.000Z,"Jon
@StraightFaceJon
·
Nov 27, 2021",You can buy an island in Bali for as much as a multi family house in the Bronx.
154,2021-11-26T19:01:41.000Z,"asif
@asifhossainn
·
Nov 27, 2021",Sounds like you need a vacation in Bali lol.
155,2021-11-26T18:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 27, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
156,2021-11-26T18:31:29.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 27, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
157,2021-11-26T18:22:38.000Z,"I Unfollow MUA's Who Don't Tag Their Clients
@BruhManDaeDae
·
Nov 27, 2021","Everybody Only Wanna Do The Regular Vacation Destinations. Dubai, DR, Paris, Bali, Etc...

Man Wassup, Who Tryna Mob To Baghdad!?"
158,2021-11-27T02:09:54.000Z,"me
@nagiyeowu
·
Nov 27, 2021","listening to loona ++ and xx album’s reminds me sm of bali, bc when i went there for vacation i used to listen to the whole album everyday pls bc i want to stan them, and get to know them more"
159,2021-11-27T01:20:01.000Z,"Andrew Dove
@DovePolanski
·
Nov 27, 2021","I studied & worked in my 20s which allowed me numerous short trips to Byron Bali Perisher & Hawaii, I took a year to travel the world when I was 27 & have never regretted working long hours & saving hard for these trips. If  you want it you can achieve it, but it’s not easy."
160,2021-11-26T23:54:57.000Z,"Stefan(斯特凡)
@Stefan_Morgan1
·
Nov 27, 2021",Mi just want a round trip to Bali thanks in advance
161,2021-11-26T23:06:52.000Z,"GOLDEN BY SPIDER-MAN/THE BATMAN/VENOM& IRONMAN
@Ocean_kk_
·
Nov 27, 2021","Movies** 
Twilight / the departed / Shutter Island / venom 1&2/ the dark Knight / Joker / Spider-Man (gae el movies) / Detachment/ Secret window / what's eating Gilbert grape 
{ hado li jaw fi bali}"
162,2021-11-26T22:40:10.000Z,"Indounik
@Indounik
·
Nov 27, 2021",Have a great trip.
163,2021-11-26T19:38:25.000Z,"Tom Nolan
@ThomNolan
·
Nov 27, 2021",You can bet the vast majority of anti-vaxxers would have no issue getting numerous vaccines if they won a free trip to Bali or Mauritius.
164,2021-11-26T19:25:15.000Z,"Phoenix Design - Lewis
@PD_Lewis1
·
Nov 27, 2021",Imagine going on vacation to bali and then just deciding to not leave
165,2021-11-26T19:06:13.000Z,"Jon
@StraightFaceJon
·
Nov 27, 2021",You can buy an island in Bali for as much as a multi family house in the Bronx.
166,2021-11-26T19:01:41.000Z,"asif
@asifhossainn
·
Nov 27, 2021",Sounds like you need a vacation in Bali lol.
167,2021-11-26T18:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 27, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
168,2021-11-26T18:31:29.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 27, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
169,2021-11-26T18:22:38.000Z,"I Unfollow MUA's Who Don't Tag Their Clients
@BruhManDaeDae
·
Nov 27, 2021","Everybody Only Wanna Do The Regular Vacation Destinations. Dubai, DR, Paris, Bali, Etc...

Man Wassup, Who Tryna Mob To Baghdad!?"
170,2021-11-27T02:09:54.000Z,"me
@nagiyeowu
·
Nov 27, 2021","listening to loona ++ and xx album’s reminds me sm of bali, bc when i went there for vacation i used to listen to the whole album everyday pls bc i want to stan them, and get to know them more"
171,2021-11-27T01:20:01.000Z,"Andrew Dove
@DovePolanski
·
Nov 27, 2021","I studied & worked in my 20s which allowed me numerous short trips to Byron Bali Perisher & Hawaii, I took a year to travel the world when I was 27 & have never regretted working long hours & saving hard for these trips. If  you want it you can achieve it, but it’s not easy."
172,2021-11-26T23:54:57.000Z,"Stefan(斯特凡)
@Stefan_Morgan1
·
Nov 27, 2021",Mi just want a round trip to Bali thanks in advance
173,2021-11-26T23:06:52.000Z,"GOLDEN BY SPIDER-MAN/THE BATMAN/VENOM& IRONMAN
@Ocean_kk_
·
Nov 27, 2021","Movies** 
Twilight / the departed / Shutter Island / venom 1&2/ the dark Knight / Joker / Spider-Man (gae el movies) / Detachment/ Secret window / what's eating Gilbert grape 
{ hado li jaw fi bali}"
174,2021-11-26T22:40:10.000Z,"Indounik
@Indounik
·
Nov 27, 2021",Have a great trip.
175,2021-11-26T19:38:25.000Z,"Tom Nolan
@ThomNolan
·
Nov 27, 2021",You can bet the vast majority of anti-vaxxers would have no issue getting numerous vaccines if they won a free trip to Bali or Mauritius.
176,2021-11-26T19:25:15.000Z,"Phoenix Design - Lewis
@PD_Lewis1
·
Nov 27, 2021",Imagine going on vacation to bali and then just deciding to not leave
177,2021-11-26T19:06:13.000Z,"Jon
@StraightFaceJon
·
Nov 27, 2021",You can buy an island in Bali for as much as a multi family house in the Bronx.
178,2021-11-26T19:01:41.000Z,"asif
@asifhossainn
·
Nov 27, 2021",Sounds like you need a vacation in Bali lol.
179,2021-11-26T18:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 27, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
180,2021-11-26T18:31:29.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 27, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
181,2021-11-26T18:22:38.000Z,"I Unfollow MUA's Who Don't Tag Their Clients
@BruhManDaeDae
·
Nov 27, 2021","Everybody Only Wanna Do The Regular Vacation Destinations. Dubai, DR, Paris, Bali, Etc...

Man Wassup, Who Tryna Mob To Baghdad!?"
182,2021-11-27T02:09:54.000Z,"me
@nagiyeowu
·
Nov 27, 2021","listening to loona ++ and xx album’s reminds me sm of bali, bc when i went there for vacation i used to listen to the whole album everyday pls bc i want to stan them, and get to know them more"
183,2021-11-27T01:20:01.000Z,"Andrew Dove
@DovePolanski
·
Nov 27, 2021","I studied & worked in my 20s which allowed me numerous short trips to Byron Bali Perisher & Hawaii, I took a year to travel the world when I was 27 & have never regretted working long hours & saving hard for these trips. If  you want it you can achieve it, but it’s not easy."
184,2021-11-26T23:54:57.000Z,"Stefan(斯特凡)
@Stefan_Morgan1
·
Nov 27, 2021",Mi just want a round trip to Bali thanks in advance
185,2021-11-26T23:06:52.000Z,"GOLDEN BY SPIDER-MAN/THE BATMAN/VENOM& IRONMAN
@Ocean_kk_
·
Nov 27, 2021","Movies** 
Twilight / the departed / Shutter Island / venom 1&2/ the dark Knight / Joker / Spider-Man (gae el movies) / Detachment/ Secret window / what's eating Gilbert grape 
{ hado li jaw fi bali}"
186,2021-11-26T22:40:10.000Z,"Indounik
@Indounik
·
Nov 27, 2021",Have a great trip.
187,2021-11-26T19:38:25.000Z,"Tom Nolan
@ThomNolan
·
Nov 27, 2021",You can bet the vast majority of anti-vaxxers would have no issue getting numerous vaccines if they won a free trip to Bali or Mauritius.
188,2021-11-26T19:25:15.000Z,"Phoenix Design - Lewis
@PD_Lewis1
·
Nov 27, 2021",Imagine going on vacation to bali and then just deciding to not leave
189,2021-11-26T19:06:13.000Z,"Jon
@StraightFaceJon
·
Nov 27, 2021",You can buy an island in Bali for as much as a multi family house in the Bronx.
190,2021-11-26T19:01:41.000Z,"asif
@asifhossainn
·
Nov 27, 2021",Sounds like you need a vacation in Bali lol.
191,2021-11-26T18:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 27, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
192,2021-11-26T18:31:29.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 27, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
193,2021-11-26T18:22:38.000Z,"I Unfollow MUA's Who Don't Tag Their Clients
@BruhManDaeDae
·
Nov 27, 2021","Everybody Only Wanna Do The Regular Vacation Destinations. Dubai, DR, Paris, Bali, Etc...

Man Wassup, Who Tryna Mob To Baghdad!?"
194,2021-11-27T02:09:54.000Z,"me
@nagiyeowu
·
Nov 27, 2021","listening to loona ++ and xx album’s reminds me sm of bali, bc when i went there for vacation i used to listen to the whole album everyday pls bc i want to stan them, and get to know them more"
195,2021-11-27T01:20:01.000Z,"Andrew Dove
@DovePolanski
·
Nov 27, 2021","I studied & worked in my 20s which allowed me numerous short trips to Byron Bali Perisher & Hawaii, I took a year to travel the world when I was 27 & have never regretted working long hours & saving hard for these trips. If  you want it you can achieve it, but it’s not easy."
196,2021-11-26T23:54:57.000Z,"Stefan(斯特凡)
@Stefan_Morgan1
·
Nov 27, 2021",Mi just want a round trip to Bali thanks in advance
197,2021-11-26T23:06:52.000Z,"GOLDEN BY SPIDER-MAN/THE BATMAN/VENOM& IRONMAN
@Ocean_kk_
·
Nov 27, 2021","Movies** 
Twilight / the departed / Shutter Island / venom 1&2/ the dark Knight / Joker / Spider-Man (gae el movies) / Detachment/ Secret window / what's eating Gilbert grape 
{ hado li jaw fi bali}"
198,2021-11-26T22:40:10.000Z,"Indounik
@Indounik
·
Nov 27, 2021",Have a great trip.
199,2021-11-26T19:38:25.000Z,"Tom Nolan
@ThomNolan
·
Nov 27, 2021",You can bet the vast majority of anti-vaxxers would have no issue getting numerous vaccines if they won a free trip to Bali or Mauritius.
200,2021-11-26T19:25:15.000Z,"Phoenix Design - Lewis
@PD_Lewis1
·
Nov 27, 2021",Imagine going on vacation to bali and then just deciding to not leave
201,2021-11-26T19:06:13.000Z,"Jon
@StraightFaceJon
·
Nov 27, 2021",You can buy an island in Bali for as much as a multi family house in the Bronx.
202,2021-11-26T19:01:41.000Z,"asif
@asifhossainn
·
Nov 27, 2021",Sounds like you need a vacation in Bali lol.
203,2021-11-26T18:55:10.000Z,"Paket tour bali
@balitiratour
·
Nov 27, 2021","Paket tour bali group, family dan couple, paket tour lombok group, family dan couple, paket meeting bali, paket team building di bal ##bali"
204,2021-11-26T18:31:29.000Z,"tripnusapenidabali
@tripnusapenida_
·
Nov 27, 2021",Trip Nusa Penida Bali Best Offers Private Day Tours to Nusa Penida Island  #nusapenidatrip #nusapenida #tripnusapenidabali
205,2021-11-26T18:22:38.000Z,"I Unfollow MUA's Who Don't Tag Their Clients
@BruhManDaeDae
·
Nov 27, 2021","Everybody Only Wanna Do The Regular Vacation Destinations. Dubai, DR, Paris, Bali, Etc...

Man Wassup, Who Tryna Mob To Baghdad!?"
206,2021-11-27T02:09:54.000Z,"me
@nagiyeowu
·
Nov 27, 2021","listening to loona ++ and xx album’s reminds me sm of bali, bc when i went there for vacation i used to listen to the whole album everyday pls bc i want to stan them, and get to know them more"
207,2021-11-27T01:20:01.000Z,"Andrew Dove
@DovePolanski
·
Nov 27, 2021","I studied & worked in my 20s which allowed me numerous short trips to Byron Bali Perisher & Hawaii, I took a year to travel the world when I was 27 & have never regretted working long hours & saving hard for these trips. If  you want it you can achieve it, but it’s not easy."
